surprise,HRV_S-D-hr_mad,neutral,HRV_RMSSD-D-HRV_HTI,HRV_CMSE-D-HRV_RMSSD,HRV_RMSSD,HRV_RMSSD-D-HRV_CMSE,happy,angry,sad,fear,HRV_RMSSD-D-HRV_SampEn,bpm-M-HRV_SampEn,ibi-D-HRV_SampEn,LowBeta_F3-D-LowBeta_PZ,Alpha_FP2-D-Theta_FP1,HighBeta_FP2-D-Fatigue,Alpha_FP2-D-Theta_F4,LowBeta_FP1-D-Gamma_F4,Alpha_F4-D-Alpha_FP2,Theta_F4-D-Alpha_F3,Theta_F4-D-Alpha_F4,Gamma_F3-D-Gamma_C4,LowBeta_F3-D-HighBeta_F3,Gamma_PZ-D-Gamma_C4,Alpha_FP1-D-Theta_F4,Gamma_C3-D-Gamma_C4,Theta_F4-D-Alpha_FP1,Gamma_C4-D-Fatigue,LowBeta_FP1-D-Fatigue,HRV_RMSSD-D-HRV_DFA,Gamma_C4,Alpha_F4-D-Theta_F4,LowBeta_F3-D-HighBeta_PZ,LowBeta_C4-D-HighBeta_C4,Theta_F4-D-Alpha_PZ,Alpha_PZ-D-Theta_F4,HighBeta_C3-D-Gamma_F3,Fatigue-D-Theta_C4,Theta_F4-D-Theta_F3,Theta_C3-D-Fatigue,Fatigue-D-Theta_F4,Fatigue-D-Alpha_C4,Gamma_F4-D-Alpha_F4,LowBeta_C3-D-LowBeta_PZ,LowBeta_C3-D-HighBeta_C3,Alpha_C4-D-Theta_PZ,HighBeta_C3-D-HighBeta_PZ,Theta_PZ-D-Theta_C4,Fatigue-D-Alpha_F4,LowBeta_FP2-D-HighBeta_FP1,Fatigue-D-Alpha_FP1,LowBeta_C4,Alpha_FP1-D-Theta_FP1,LowBeta_C3-D-HighBeta_PZ,Fatigue-D-Theta_F3,Theta_F3-D-Fatigue,sdnn-D-HRV_RMSSD,Theta_F3-D-Theta_PZ,Alpha_PZ-D-Theta_F3,LowBeta_FP2-D-HighBeta_F4,Alpha_F4-D-Gamma_F4,Theta_F3-D-Alpha_FP2,Alpha_FP1-D-Alpha_FP2,HighBeta_F3-D-HighBeta_PZ,Theta_C3-D-Theta_PZ,Theta_F4,Alpha_PZ-D-Theta_C4,Alpha_C4-D-Theta_C4,Theta_PZ-D-Theta_C3,Alpha_FP2-D-Gamma_FP1,Theta_F4-D-Gamma_FP2,HighBeta_F3-D-HighBeta_C3,Alpha_FP2-D-Theta_C3,Gamma_FP1-D-Alpha_FP2,Gamma_F4-D-Alpha_PZ,HRV_SI,Alpha_C3-D-Alpha_C4,Alpha_F3-D-Alpha_C4,Alpha_FP1-D-Fatigue,Theta_F3-D-Theta_C3,Gamma_F3-D-Gamma_C3,LowBeta_PZ-D-HighBeta_C4,Theta_F3-D-Alpha_C4,LowBeta_F3-D-LowBeta_C3,LowBeta_FP1-D-Theta_F4,HRV_LnHF-M-HRV_CorrDim,Alpha_FP1-D-Theta_FP2,Theta_C4-D-Alpha_FP2,Alpha_F3-D-Alpha_PZ,HRV_CVI-D-HRV_PI,Theta_C4-D-Theta_C3,Gamma_C3-D-Gamma_PZ,HRV_PIP-D-HRV_PSS,Alpha_C3-D-Alpha_FP2,Alpha_C4-D-Theta_F3,Alpha_F4-I,Fatigue-D-Theta_C3,HighBeta_F3-D-HighBeta_C4,LowBeta_C4-D-HighBeta_C3,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.041666668,0.43399528,0.7916667,0.55970204,0.55130804,0.4430869,0.5561652,0.041666668,0.041666668,0.041666668,0.041666668,0.5618313,0.5075713,0.5631881,0.55801964,0.49321032,0.3094531,0.49819797,0.30305752,0.66159546,0.4378355,0.5440388,0.49297523,0.49398077,0.5585196,0.54206926,0.47964063,0.57186955,0.355048,0.3683637,0.28970343,0.35810432,0.55242145,0.4775665,0.46798995,0.55718803,0.5652122,0.23261184,0.39405444,0.52845544,0.544092,0.5603871,0.334203,0.27861163,0.5852618,0.54791087,0.74492234,0.4934972,0.34625503,0.51819426,0.32341155,0.53108174,0.3251668,0.610729,0.53622496,0.47904423,0.62296814,0.6981585,0.63226694,0.5088667,0.45133436,0.6969645,0.6638123,0.6649709,0.46332902,0.34909466,0.57734483,0.45468655,0.6771835,0.6018027,0.734475,0.72178,0.49845982,0.49626148,0.29104415,0.31329006,0.63200444,0.42191005,0.5641002,0.5711981,0.75645524,0.58010834,0.56016827,0.32414973,0.45085868,0.4157337,0.723324,0.6252134,0.64477986,0.6080394,0.32147765,0.66777366,0.33297694,0.58819425,0.6569565,0.6251208,0.53624445,0.56151956,0.5869326,0.4535323,DJ01,1,0.7,2.75,Regular,Positivo
0.016666668,0.65109867,0.6166667,0.3084663,0.5485981,0.41818777,0.5573512,0.016666668,0.016666668,0.31666666,0.016666668,0.520115,0.752601,0.33646137,0.53367174,0.57092905,0.29330894,0.5183304,0.2874365,0.6552303,0.45545188,0.5257597,0.492416,0.48365358,0.55768913,0.55408335,0.48462245,0.5581734,0.35773283,0.37026283,0.46134877,0.3552212,0.56649137,0.47159976,0.42573553,0.58070195,0.55982095,0.23104705,0.40917236,0.5274395,0.5823953,0.55272985,0.33084887,0.30111822,0.5823726,0.5404393,0.7229413,0.5041397,0.41814578,0.48331413,0.365806,0.50827414,0.32364872,0.6657223,0.54076177,0.45663792,0.63613707,0.304337,0.6291897,0.44635764,0.5071807,0.6521303,0.65016454,0.66520685,0.463417,0.41058937,0.5869326,0.4586177,0.70823085,0.5782881,0.69630927,0.7528275,0.48971072,0.4969819,0.30494586,0.30431288,0.33492345,0.47886646,0.5679944,0.6100824,0.7219348,0.5642352,0.56416893,0.36820248,0.4416156,0.43020347,0.46677434,0.65794617,0.6218885,0.6141129,0.39180174,0.62757576,0.34599593,0.5876587,0.65277827,0.6091321,0.48353875,0.53464216,0.584877,0.44427893,DJ01,1,0.7,2.75,Regular,Positivo
0.012820513,0.62088513,0.47435898,0.6510728,0.40909445,0.63286,0.6053931,0.012820513,0.012820513,0.47435898,0.012820513,0.62772906,0.42169273,0.6074948,0.57027245,0.27053225,0.34309024,0.46712154,0.3225394,0.6321867,0.47504598,0.60262257,0.47420314,0.47939542,0.5442411,0.5551967,0.48438716,0.55682194,0.3608918,0.3895699,0.68088007,0.3589348,0.49732774,0.49462816,0.4687245,0.5659248,0.56330425,0.2810417,0.41133788,0.31928408,0.50650126,0.61600393,0.44446668,0.16637146,0.59731585,0.510113,0.72274846,0.54558635,0.24710694,0.6830516,0.1912754,0.6023233,0.31113124,0.5424122,0.55760777,0.49604785,0.61190754,0.42339712,0.70717436,0.13002586,0.3161157,0.9575287,0.76099,0.7519934,0.51041865,0.42828703,0.47685823,0.14718418,0.47186342,0.57129925,0.94629097,0.8791306,0.472148,0.14747176,0.21809244,0.23535284,0.5405933,0.050090622,0.34326035,0.36229154,0.7859707,0.5265452,0.54008716,0.47076494,0.44495666,0.32279736,0.5793165,0.650706,0.70910484,0.5977311,0.6280543,0.6842737,0.37031505,0.528533,0.5911369,0.567702,0.7472138,0.58285975,0.57853055,0.44241947,DJ01,1,0.7,2.75,Regular,Positivo
0.023809524,0.55411726,0.45238096,0.5892333,0.56897223,0.4526299,0.54809326,0.023809524,0.023809524,0.45238096,0.023809524,0.55040824,0.584099,0.51386774,0.5303766,0.3089735,0.32473624,0.4786101,0.31282732,0.64949876,0.17578226,0.5770447,0.49018425,0.4899532,0.5695097,0.56186134,0.49480766,0.5484116,0.35874152,0.38251445,0.5498408,0.36597607,0.5235281,0.46644506,0.5152664,0.3143091,0.59610134,0.27639782,0.44145557,0.25258824,0.5510072,0.6157064,0.28432855,0.17194957,0.5934878,0.5257443,0.77936995,0.52498585,0.413845,0.6707272,0.15766872,0.5976672,0.31877184,0.57557553,0.5496862,0.44156206,0.6442263,0.5200283,0.698619,0.4931339,0.28122798,0.94726163,0.77302295,0.7537788,0.44722828,0.38007516,0.4746083,0.546593,0.812817,0.5900807,0.94179153,0.8925758,0.46663722,0.10677307,0.22003444,0.33811915,0.74284136,0.3105589,0.5359981,0.3816441,0.79807425,0.5287279,0.5743248,0.3243471,0.42895904,0.3219912,0.7788323,0.66478837,0.70124996,0.6016479,0.65350103,0.63673675,0.34789073,0.4411592,0.73089296,0.6250508,0.7349336,0.5571038,0.5909083,0.43762434,DJ01,1,0.7,2.75,Regular,Positivo
0.012820513,0.3286118,0.47435898,0.57617116,0.6150262,0.43984395,0.5236969,0.24358974,0.012820513,0.012820513,0.24358974,0.54803604,0.58915806,0.510153,0.5459614,0.5699345,0.3564026,0.5316691,0.41110092,0.6580595,0.41611692,0.5048015,0.48403934,0.4802021,0.541415,0.56221145,0.45717886,0.54795396,0.33835575,0.33853924,0.5413565,0.36690804,0.5812238,0.50947356,0.50489086,0.5036424,0.57500637,0.2658127,0.3553298,0.466911,0.59100467,0.5613127,0.26119247,0.34561515,0.53472483,0.5031113,0.75932765,0.5165294,0.36859262,0.48906332,0.41716543,0.51268995,0.32384863,0.6656856,0.51827717,0.41893247,0.6553801,0.6894496,0.6666969,0.507957,0.4539472,0.57717854,0.6777057,0.6660298,0.53684115,0.39708975,0.56819004,0.4990656,0.73513347,0.5835414,0.5696673,0.4820944,0.5057871,0.4630744,0.36146,0.3818809,0.67293227,0.3721931,0.5148806,0.6032398,0.7633303,0.6259789,0.5454509,0.33282146,0.4945183,0.4039636,0.7620635,0.66986215,0.6419644,0.5888218,0.53465134,0.64951676,0.3129312,0.6717552,0.65271646,0.622031,0.521722,0.5276734,0.5731008,0.4702669,DJ01,1,0.7,2.75,Regular,Positivo
0.012820513,0.4006561,0.7051282,0.31241438,0.7941144,0.29202902,0.31407285,0.012820513,0.012820513,0.24358974,0.012820513,0.4297651,0.6834653,0.42571777,0.7466521,0.5591046,0.32883805,0.496226,0.35587746,0.6558935,0.51217055,0.55198586,0.41242036,0.6219641,0.39154175,0.53515804,0.3227951,0.5790775,0.3426697,0.34048313,0.37576964,0.37020856,0.54590386,0.7223917,0.5199447,0.65424395,0.5352334,0.27141428,0.3824347,0.56180775,0.5718101,0.5373259,0.33968285,0.3363178,0.51218915,0.70985603,0.7650167,0.38289458,0.27710295,0.46754742,0.418197,0.50543994,0.345626,0.64240664,0.5827434,0.45500162,0.63704264,0.62072206,0.71468264,0.28622234,0.47588715,0.59145284,0.64070517,0.6464133,0.7736099,0.53018737,0.5938391,0.30815372,0.64620835,0.52782685,0.60369843,0.5173412,0.69997984,0.5440572,0.34417498,0.28026313,0.09433456,0.37864193,0.5584712,0.61431867,0.74581796,0.8131391,0.41367975,0.3862771,0.6247121,0.4462598,0.30979046,0.61673695,0.62368745,0.6374581,0.25502607,0.6521009,0.2694545,0.5420277,0.60758024,0.60232365,0.48967814,0.5427002,0.47758317,0.64502424,DJ01,1,0.7,2.75,Regular,Positivo
0.023809524,0.39172223,0.45238096,0.18120024,0.77347314,0.14045048,0.35717905,0.023809524,0.023809524,0.45238096,0.023809524,0.37276122,0.54228836,0.5422594,0.92982554,0.27035716,0.52108127,0.46300438,0.57750183,0.6738441,0.606848,0.5701546,0.03455722,0.9682422,0.025699947,0.5571101,0.009004513,0.5544644,0.27441666,0.26483947,0.26647648,0.39379045,0.5299766,0.98018926,0.53384763,0.6298003,0.54514635,0.5065035,0.27878317,0.4367278,0.43852168,0.59072214,0.2562211,0.2702856,0.0175722,0.97915983,0.86698145,0.0047937124,0.038199324,0.61086965,0.063089155,0.56273574,0.38391966,0.5565846,0.1496958,0.4885211,0.61692536,0.83047044,0.8065013,0.13872227,0.05349681,0.7147983,0.72760504,0.76195014,0.9750639,0.4734159,0.47411835,0.06758694,0.6151485,0.5528298,0.65031755,0.35271755,0.9935851,0.43371066,0.3232484,0.27107835,0.8081034,0.03580676,0.09380912,0.49870998,0.86025685,0.982136,0.007446893,0.1873424,0.9912464,0.33389023,0.64485085,0.66112554,0.7078158,0.5697471,0.24792236,0.75977486,0.03585169,0.758862,0.60186946,0.6724742,0.7315365,0.6130519,0.0050336993,0.99459213,DJ01,1,0.7,2.75,Regular,Positivo
0.016666668,0.40516704,0.31666666,0.32335496,0.6881991,0.29524717,0.46969864,0.31666666,0.016666668,0.31666666,0.016666668,0.523096,0.46928784,0.5840666,0.9379599,0.3732646,0.46422315,0.50348264,0.5203272,0.6726417,0.4482552,0.5259952,0.1610712,0.80373347,0.13618681,0.5702713,0.083119266,0.53695035,0.3051185,0.30860734,0.3862635,0.3778784,0.5663176,0.9302295,0.49520522,0.55051,0.56660247,0.36061013,0.34161186,0.31474036,0.49703702,0.60750824,0.30395082,0.24639262,0.13819312,0.87471265,0.8122654,0.06786071,0.16044793,0.6265247,0.10946512,0.5786215,0.36223805,0.6065051,0.28220627,0.4547207,0.6371965,0.8072457,0.7632422,0.15227471,0.12157452,0.76953655,0.7497802,0.7415388,0.9647971,0.3992978,0.45947462,0.15602066,0.63912165,0.5826863,0.7250487,0.46371883,0.9591389,0.2885877,0.29438925,0.28474066,0.93536353,0.13790119,0.27391297,0.45123193,0.8440944,0.9416271,0.053702876,0.3284211,0.9525808,0.3201515,0.7279061,0.6841503,0.7034066,0.6003145,0.5009831,0.71768737,0.11447884,0.56623137,0.6622441,0.6236019,0.7206147,0.58762586,0.09673221,0.9513545,DJ01,1,0.7,2.75,Regular,Positivo
0.016666668,0.026311286,0.31666666,0.05858474,0.8055917,0.04416636,0.2858828,0.016666668,0.016666668,0.6166667,0.016666668,0.16911429,0.7618148,0.3220141,0.65614635,0.40805653,0.46258038,0.477333,0.5381351,0.6560887,0.4278484,0.57240134,0.48416558,0.52004737,0.50099903,0.5422313,0.47027102,0.57169497,0.31347367,0.31738022,0.1283027,0.36477906,0.5279,0.5860713,0.4493851,0.5332949,0.56994325,0.26290825,0.34357262,0.41781503,0.5814672,0.5653164,0.26927418,0.34213576,0.60896814,0.5216749,0.7464117,0.5771364,0.36757842,0.5529077,0.38394737,0.5379256,0.34324422,0.5863885,0.60352445,0.38341394,0.67090833,0.8367268,0.70505995,0.35027796,0.31788382,0.58244073,0.7284031,0.70221406,0.6337597,0.33484665,0.55200475,0.41970342,0.70471734,0.60713524,0.5259454,0.33086327,0.4910224,0.35104614,0.38696694,0.4021928,0.7934959,0.36898726,0.49315462,0.55759937,0.8200086,0.5892996,0.5089779,0.41692936,0.4782498,0.389964,0.6505708,0.6266494,0.67021793,0.599354,0.14372197,0.6637366,0.41643557,0.7603557,0.6821352,0.5903556,0.6284764,0.53536916,0.56967705,0.45653668,DJ01,1,0.7,2.75,Regular,Positivo
0.018181818,0.21788499,0.58181816,0.104466684,0.71330005,0.14568383,0.4442795,0.018181818,0.018181818,0.34545454,0.018181818,0.34383816,0.7861533,0.28030318,0.647546,0.41658926,0.4951755,0.47652808,0.57813853,0.6596664,0.3769562,0.569911,0.47795406,0.5201514,0.48506573,0.54035354,0.467478,0.57370174,0.3019157,0.3031589,0.05680709,0.36920437,0.5302003,0.6041431,0.4628719,0.51112574,0.5738012,0.27939248,0.32997286,0.46308434,0.60265064,0.5546977,0.23876351,0.39881474,0.6105968,0.53489053,0.76296157,0.58645827,0.35832524,0.525682,0.3578428,0.5246125,0.35054448,0.58819187,0.6258433,0.3944262,0.66632193,0.7728939,0.681906,0.48525384,0.26221037,0.50719684,0.7110973,0.698131,0.6651668,0.40268,0.5589275,0.48852906,0.7332935,0.58137345,0.45271194,0.2853549,0.49548495,0.35720605,0.4416847,0.47166404,0.55344224,0.4185096,0.5593021,0.58316875,0.7743032,0.58471346,0.50100327,0.3440507,0.47185484,0.402213,0.47987348,0.62365806,0.6637414,0.6075848,0.48134622,0.65192235,0.43903664,0.64681005,0.69073874,0.61799127,0.61141145,0.51759,0.55783445,0.46752015,DJ01,1,0.7,2.75,Regular,Positivo
0.31666666,0.24179558,0.31666666,0.18949081,0.8886656,0.096652806,0.013920548,0.016666668,0.016666668,0.31666666,0.016666668,0.21987665,0.66808385,0.44186267,0.5809254,0.3489803,0.3435841,0.44355738,0.37046522,0.66212523,0.38414505,0.5995222,0.49124718,0.47266278,0.5446037,0.5167955,0.49082235,0.5962151,0.3433404,0.35884848,0.15883282,0.359988,0.50070965,0.48267466,0.42924154,0.5362132,0.5693999,0.24677157,0.3951762,0.47486836,0.58503586,0.560414,0.29184017,0.26455006,0.6057813,0.5247139,0.7465104,0.5265111,0.4086578,0.56357366,0.26872653,0.55148673,0.33451614,0.5225864,0.5503884,0.42417234,0.65289414,0.8806656,0.67377186,0.45107424,0.35293946,0.72747004,0.7209479,0.6856523,0.49563023,0.40280005,0.57248276,0.4927313,0.74644727,0.5813268,0.7261481,0.53438795,0.48273933,0.3065666,0.2939964,0.34917697,0.4868267,0.4439568,0.5810175,0.5274548,0.76700765,0.54314053,0.535786,0.37275082,0.44180486,0.41247076,0.06548108,0.5731302,0.66444284,0.61685866,0.27604094,0.63322544,0.3850733,0.3826466,0.6995854,0.60743433,0.60983306,0.5325458,0.5816895,0.44228792,DJ01,1,0.7,2.75,Regular,Positivo
0.023809524,0.43399528,0.023809524,0.55970204,0.55130804,0.4430869,0.5561652,0.45238096,0.023809524,0.45238096,0.023809524,0.5618313,0.5075713,0.5631881,0.53972226,0.36800832,0.33951303,0.4585868,0.35254732,0.66202074,0.36484063,0.5856947,0.47457793,0.51328355,0.5476505,0.53410494,0.4820461,0.58013666,0.34465456,0.36300188,0.28970343,0.36129084,0.5150839,0.48012292,0.47762465,0.48115748,0.57837546,0.2805609,0.3990708,0.4847672,0.558328,0.5680913,0.28986233,0.2539391,0.57970315,0.516216,0.7520747,0.52665013,0.4054381,0.56969774,0.22101746,0.54852134,0.33345926,0.5644456,0.5423319,0.45776913,0.6355062,0.6981585,0.62493336,0.58165205,0.31533107,0.7517106,0.71001494,0.70907557,0.44739184,0.31831586,0.56333756,0.5465584,0.7546014,0.6132933,0.7548441,0.59424067,0.465317,0.34997568,0.28398076,0.3683055,0.63200444,0.40761137,0.5711223,0.53444046,0.7653858,0.5344531,0.5585821,0.29925817,0.44725755,0.40023732,0.723324,0.6045276,0.6661391,0.59811795,0.32147765,0.65441453,0.35846335,0.58819425,0.6954397,0.6338693,0.616997,0.5522351,0.56966686,0.44433084,DJ01,1,0.7,2.75,Regular,Positivo
0.018181818,0.654914,0.90909094,0.65837777,0.34056082,0.6082806,0.62316877,0.018181818,0.018181818,0.018181818,0.018181818,0.63799644,0.32333848,0.6497843,0.55801964,0.49321032,0.3094531,0.49819797,0.30305752,0.66159546,0.4378355,0.5440388,0.49297523,0.49398077,0.5585196,0.54206926,0.47964063,0.57186955,0.355048,0.3683637,0.6357826,0.35810432,0.55242145,0.4775665,0.46798995,0.55718803,0.5652122,0.23261184,0.39405444,0.52845544,0.544092,0.5603871,0.334203,0.27861163,0.5852618,0.54791087,0.74492234,0.4934972,0.34625503,0.51819426,0.32341155,0.53108174,0.3251668,0.610729,0.53622496,0.47904423,0.62296814,0.3430213,0.63226694,0.5088667,0.45133436,0.6969645,0.6638123,0.6649709,0.46332902,0.34909466,0.57734483,0.45468655,0.6771835,0.6018027,0.734475,0.72178,0.49845982,0.49626148,0.29104415,0.31329006,0.4175354,0.42191005,0.5641002,0.5711981,0.75645524,0.58010834,0.56016827,0.32414973,0.45085868,0.4157337,0.54269123,0.6252134,0.64477986,0.6080394,0.7541178,0.66777366,0.33297694,0.7386114,0.6569565,0.6251208,0.53624445,0.56151956,0.5869326,0.4535323,DJ01,4,-0.3,4.5,Excelente,Negativo
0.01369863,0.6473959,0.43835616,0.69063807,0.29968345,0.6787507,0.63279706,0.26027396,0.01369863,0.26027396,0.01369863,0.65909547,0.29174128,0.66222554,0.53367174,0.57092905,0.29330894,0.5183304,0.2874365,0.6552303,0.45545188,0.5257597,0.492416,0.48365358,0.55768913,0.55408335,0.48462245,0.5581734,0.35773283,0.37026283,0.7040588,0.3552212,0.56649137,0.47159976,0.42573553,0.58070195,0.55982095,0.23104705,0.40917236,0.5274395,0.5823953,0.55272985,0.33084887,0.30111822,0.5823726,0.5404393,0.7229413,0.5041397,0.41814578,0.48331413,0.365806,0.50827414,0.32364872,0.6657223,0.54076177,0.45663792,0.63613707,0.39169374,0.6291897,0.44635764,0.5071807,0.6521303,0.65016454,0.66520685,0.463417,0.41058937,0.5869326,0.4586177,0.70823085,0.5782881,0.69630927,0.7528275,0.48971072,0.4969819,0.30494586,0.30431288,0.547221,0.47886646,0.5679944,0.6100824,0.7219348,0.5642352,0.56416893,0.36820248,0.4416156,0.43020347,0.6018376,0.65794617,0.6218885,0.6141129,0.70464045,0.62757576,0.34599593,0.35549852,0.65277827,0.6091321,0.48353875,0.53464216,0.584877,0.44427893,DJ01,4,-0.3,4.5,Excelente,Negativo
0.041666668,0.65455455,0.7916667,0.69600236,0.17919667,0.72554207,0.65929973,0.041666668,0.041666668,0.041666668,0.041666668,0.67890465,0.3170014,0.6523116,0.3032208,0.7739575,0.87753993,0.7490077,0.88021475,0.3317242,0.16488045,0.17820409,0.87724394,0.11132949,0.8030385,0.6580716,0.83346164,0.31530678,0.89555573,0.8683867,0.76753676,0.9423321,0.7187114,0.2017721,0.10877308,0.117529936,0.6106711,0.8827276,0.7982963,0.10483205,0.03290796,0.6866327,0.763082,0.7063686,0.15711601,0.09194186,0.6934956,0.43508872,0.49510264,0.7784347,0.1356006,0.68493384,0.83082426,0.57022005,0.07200544,0.7546087,0.09653322,0.34306416,0.51532584,0.56792873,0.102735594,0.29850137,0.5728661,0.22305204,0.42460862,0.28814796,0.037540935,0.526186,0.7356489,0.62450135,0.42314485,0.74118596,0.5326427,0.6260076,0.46989843,0.7941067,0.3267348,0.12830961,0.33185294,0.0076419003,0.69191027,0.28327143,0.23755077,0.3045628,0.76522046,0.22594248,0.55066866,0.53265464,0.57970065,0.50639975,0.7708876,0.62739384,0.846754,0.5458577,0.4368702,0.632018,0.83162284,0.7228423,0.34721416,0.54909545,DJ01,4,-0.3,4.5,Excelente,Negativo
0.023809524,0.66791624,0.45238096,0.7495958,0.40657213,0.7070107,0.6060944,0.023809524,0.023809524,0.45238096,0.023809524,0.67746204,0.31169343,0.6544152,0.366496,0.72029114,0.81934655,0.7896887,0.8992918,0.071035154,0.018201081,0.10543987,0.9194248,0.22135907,0.8472533,0.72290784,0.8795463,0.012145845,0.9435531,0.74473846,0.51253873,0.9779153,0.7418947,0.28933975,0.15891013,0.022808494,0.6198538,0.9368777,0.80676955,0.011921948,0.12747544,0.68787956,0.7780283,0.88771313,0.28449026,0.18727827,0.30601752,0.4920013,0.7743018,0.7735278,0.5011816,0.6122564,0.9126406,0.752367,0.1850362,0.7098602,0.26557916,0.45130977,0.50020003,0.5086876,0.58595574,0.22630179,0.51846796,0.6372725,0.42353252,0.20745541,0.028107166,0.70541024,0.7040127,0.6550646,0.25270504,0.7322696,0.48529533,0.71654516,0.7790175,0.973979,0.43288496,0.6131415,0.6564452,0.31785154,0.73253846,0.21302699,0.4873955,0.71161133,0.6514629,0.217708,0.39555863,0.81248474,0.38074073,0.5466952,0.62898815,0.44109622,0.9085722,0.2769289,0.4667548,0.410905,0.82297564,0.6964436,0.5612827,0.41440818,DJ01,4,-0.3,4.5,Excelente,Negativo
0.023809524,0.6538201,0.88095236,0.7010124,0.26559204,0.638967,0.64046663,0.023809524,0.023809524,0.023809524,0.023809524,0.63571805,0.370446,0.6303481,0.37372136,0.76036185,0.6693386,0.7820973,0.8695438,0.095168225,0.124087855,0.14224774,0.8931018,0.18457226,0.8596203,0.7106667,0.8108957,0.04994123,0.9028343,0.7737468,0.67073774,0.9031206,0.7299625,0.2473288,0.1298428,0.18535765,0.60577863,0.674221,0.78628397,0.1474417,0.17431566,0.6787707,0.7519472,0.8363516,0.23814945,0.19090475,0.42936936,0.388824,0.72035277,0.7400244,0.6400571,0.5871083,0.83838475,0.7188936,0.12488212,0.72292686,0.21844119,0.3714593,0.35229155,0.5264802,0.696969,0.24660109,0.294729,0.5001512,0.3881295,0.2733652,0.16599067,0.6009228,0.71319306,0.6300046,0.31871042,0.87019277,0.5578608,0.79333586,0.61936504,0.7792497,0.5523214,0.52432954,0.5873867,0.42207688,0.5458344,0.55932754,0.46291357,0.50567853,0.7032107,0.23908328,0.57532823,0.75325423,0.3155488,0.5729171,0.6453902,0.48178542,0.57731515,0.5750219,0.33361855,0.55157393,0.7519748,0.6858012,0.564069,0.45004234,DJ01,4,-0.3,4.5,Excelente,Negativo
0.041666668,0.66924417,0.7916667,0.70638967,0.31355414,0.67188233,0.62959176,0.041666668,0.041666668,0.041666668,0.041666668,0.6764,0.20064825,0.6968262,0.31351128,0.7618319,0.6135303,0.7666295,0.8375224,0.0869056,0.3543577,0.28509614,0.8502503,0.18693283,0.84500927,0.68636525,0.7635088,0.17571786,0.86270976,0.785414,0.64901805,0.81878895,0.68411446,0.20740156,0.106040396,0.36576238,0.59157866,0.5698113,0.7794238,0.36937883,0.17602469,0.6650076,0.7651583,0.7723941,0.26725,0.21162976,0.39468944,0.38322663,0.66759413,0.716915,0.6773199,0.57947576,0.7417644,0.6273232,0.13623,0.72073174,0.22661904,0.20074116,0.42229897,0.5879323,0.7179209,0.27143207,0.18949239,0.32883182,0.29224733,0.34446526,0.34540382,0.6219797,0.5550897,0.60353845,0.32226282,0.8170191,0.5249851,0.8394854,0.6124865,0.66758245,0.15883546,0.6191032,0.6251276,0.44843748,0.56049985,0.5717318,0.4283028,0.5944617,0.6436328,0.27286693,0.5705992,0.6165269,0.24412945,0.5475021,0.5945097,0.5060434,0.4155227,0.40926063,0.2593726,0.5031495,0.6994465,0.68541706,0.4996343,0.4585886,DJ01,4,-0.3,4.5,Excelente,Negativo
0.016666668,0.66967124,0.31666666,0.74638,0.21764907,0.6809847,0.65094095,0.016666668,0.016666668,0.31666666,0.31666666,0.6766343,0.23342381,0.6844572,0.31324762,0.8092925,0.60407877,0.78036493,0.75770605,0.17512543,0.30021602,0.091461025,0.7625292,0.22201893,0.80933636,0.69367033,0.7092415,0.13534084,0.79580504,0.77881444,0.6862462,0.70059884,0.7466793,0.21524693,0.10990902,0.17213175,0.6067166,0.5651939,0.7626917,0.3076166,0.21097858,0.6676079,0.71300673,0.6955116,0.3500855,0.2283948,0.6066477,0.45816916,0.62200093,0.6643912,0.75510406,0.5741468,0.785442,0.6308834,0.19865347,0.7145579,0.24907824,0.25771803,0.4307807,0.7446571,0.75654674,0.3032089,0.14466962,0.22278383,0.26308107,0.3899573,0.3159138,0.70213515,0.7568233,0.5862929,0.31721586,0.95658076,0.4491767,0.8512223,0.6223074,0.6044275,0.28687593,0.41339546,0.4791299,0.46551445,0.5324336,0.46117222,0.49994153,0.36358434,0.5561261,0.26581976,0.66734034,0.6564365,0.23212175,0.4638511,0.7126796,0.52623683,0.3498058,0.114139624,0.19107781,0.61084574,0.5871705,0.67752194,0.54816973,0.38770825,DJ01,4,-0.3,4.5,Excelente,Negativo
